"Agency Name","Report Number","Report Date","Log Date","Crime Type","Crime Start","Crime End","Disposition","Building","Address","Latitude","Longitude"
"UFPD","181674","2018-12-19 12:33:00","2019-01-04","Larceny/Bicycle","","","*All Leads Exhausted","UF Health Shands Hospital","1600 SW Archer Rd.","29.64012541","-82.34268493"
"UFPD","181660","2018-12-14 12:46:00","2019-01-09","Larceny/Bicycle","","","*Sworn Complaint","","1507 W. University Ave","29.65157735","-82.34188595"
"UFPD","181660","2018-12-14 12:46:00","2018-12-17","Larceny/Bicycle","","","Pending","","1507 W. University Ave","29.65157735","-82.34188595"
"UFPD","181645","2018-12-12 17:50:00","2018-12-13","Larceny/Bicycle","","","Pending","Fletcher Hall","72 Buckman Dr.","29.651254299999998","-82.34541567"
"UFPD","181645","2018-12-12 17:50:00","2018-12-19","Larceny/Bicycle","","","*All Leads Exhausted","Fletcher Hall","72 Buckman Dr.","29.651254299999998","-82.34541567"
"UFPD","181640","2018-12-10 17:13:00","2018-12-11","Larceny/Bicycle","","","Pending","","132 Buckman Dr.","29.6507943","-82.3450037"
"UFPD","181640","2018-12-10 17:13:00","2018-12-12","Larceny/Bicycle","","","*All Leads Exhausted","","132 Buckman Dr.","29.6507943","-82.3450037"
"UFPD","181639","2018-12-10 16:10:00","2018-12-12","Larceny/Bicycle","","","*All Leads Exhausted","Fletcher Hall","72 Buckman Dr.","29.651254299999998","-82.34541567"
"UFPD","181639","2018-12-10 16:10:00","2018-12-11","Larceny/Bicycle","","","Pending","Fletcher Hall","72 Buckman Dr.","29.651254299999998","-82.34541567"
"UFPD","181638","2018-12-10 15:27:00","2018-12-11","Larceny/Bicycle","","","Pending","Springs Residential Complex","406 Fraternity Dr.","29.6491027","-82.35677742"
"UFPD","181638","2018-12-10 15:27:00","2018-12-19","Larceny/Bicycle","","","*Arrest","Springs Residential Complex","406 Fraternity Dr.","29.6491027","-82.35677742"
"UFPD","181629","2018-12-08 01:04:00","2018-12-10","Larceny/Bicycle","","","Pending","Zeta Beta Tau","667 Fraternity Dr.","29.646375556101454","-82.35786717"
"UFPD","181629","2018-12-08 01:04:00","2018-12-11","Larceny/Bicycle","","","*All Leads Exhausted","Zeta Beta Tau","667 Fraternity Dr.","29.646375556101454","-82.35786717"
"UFPD","181626","2018-12-07 10:11:00","2018-12-11","Larceny/Bicycle","","","*All Leads Exhausted","Corry Village","517 Corry Dr.","",""
"UFPD","181626","2018-12-07 10:11:00","2018-12-10","Larceny/Bicycle","","","Pending","Corry Village","517 Corry Dr.","",""
"UFPD","181622","2018-12-06 20:56:00","2018-12-07","Larceny/Bicycle","","","Pending","UF Health Shands Hospital","1600 SW Archer Rd.","29.64012541","-82.34268493"
"UFPD","181622","2018-12-06 20:56:00","2018-12-11","Larceny/Bicycle","","","*All Leads Exhausted","UF Health Shands Hospital","1600 SW Archer Rd.","29.64012541","-82.34268493"
"UFPD","181602","2018-12-02 16:22:00","2018-12-03","Larceny/Bicycle","","","Pending","","528 Gale Lemerand Dr.","29.64731295","-82.35021458"
"UFPD","181602","2018-12-02 16:22:00","2018-12-04","Larceny/Bicycle","","","*All Leads Exhausted","","528 Gale Lemerand Dr.","29.64731295","-82.35021458"
"UFPD","181572","2018-11-26 14:46:00","2018-11-27","Larceny/Bicycle","","","Pending","","528 Gale Lemerand Dr.","29.64731295","-82.35021458"
"UFPD","181572","2018-11-26 14:46:00","2018-11-28","Larceny/Bicycle","","","*All Leads Exhausted","","528 Gale Lemerand Dr.","29.64731295","-82.35021458"
"UFPD","181570","2018-11-26 11:00:00","2018-11-27","Larceny/Bicycle","","","Pending","Health Professions, Nursing and Pharmacy","1225 Center Dr.","29.641668199999998","-82.34524251"
"UFPD","181570","2018-11-26 11:00:00","2018-11-28","Larceny/Bicycle","","","*All Leads Exhausted","Health Professions, Nursing and Pharmacy","1225 Center Dr.","29.641668199999998","-82.34524251"
"UFPD","181566","2018-11-25 16:45:00","2018-11-26","Larceny/Bicycle","","","Pending","","562 Gale Lemerand Dr.","29.6470214","-82.35074161"
"UFPD","181566","2018-11-25 16:45:00","2018-11-28","Larceny/Bicycle","","","*All Leads Exhausted","","562 Gale Lemerand Dr.","29.6470214","-82.35074161"
"UFPD","181544","2018-11-19 07:49:00","2018-11-20","Larceny/Bicycle","","","Pending","Diamond Village","1376 Diamond Rd.","29.642697650000002","-82.3402432"
"UFPD","181544","2018-11-19 07:49:00","2018-11-21","Larceny/Bicycle","","","*Complaint Withdrawal","Diamond Village","1376 Diamond Rd.","29.642697650000002","-82.3402432"
"UFPD","181533","2018-11-17 15:48:00","2018-11-19","Larceny/Bicycle","","","Pending","Stephen C. O'Connell Center","250 Gale Lemerand Dr","29.6494189","-82.35108907"
"UFPD","181533","2018-11-17 15:48:00","2018-12-04","Larceny/Bicycle","","","*All Leads Exhausted","Stephen C. O'Connell Center","250 Gale Lemerand Dr","29.6494189","-82.35108907"
"UFPD","181526","2018-11-17 03:03:00","2018-11-19","Larceny/Bicycle","","","*All Leads Exhausted","","54 Buckman Dr.","29.65141835","-82.34569336"
"UFPD","181526","2018-11-17 03:03:00","2018-11-19","Larceny/Bicycle","","","Pending","","54 Buckman Dr.","29.65141835","-82.34569336"
"UFPD","181525","2018-11-16 18:11:00","2018-11-19","Larceny/Bicycle","","","Pending","","968 Center Dr.","29.6431204","-82.3472457"
"UFPD","181525","2018-11-16 18:11:00","2018-12-04","Larceny/Bicycle","","","*All Leads Exhausted","","968 Center Dr.","29.6431204","-82.3472457"
"UFPD","181518","2018-11-14 14:58:00","2018-11-15","Larceny/Bicycle","","","Pending","Broward Hall","680 Broward Dr.","29.64654835","-82.34208197"
"UFPD","181517","2018-11-14 14:24:00","2018-11-15","Larceny/Bicycle","","","Pending","UF Police Department","1515 Museum Rd.","29.6444026","-82.34221034"
"UFPD","181516","2018-11-14 12:46:00","2018-11-15","Larceny/Bicycle","","","Pending","","1405 W. University Ave.","29.651617799999997","-82.34103508"
"UFPD","181516","2018-11-14 12:46:00","2018-12-03","Larceny/Bicycle","","","*Complaint Withdrawal","","1405 W. University Ave.","29.651617799999997","-82.34103508"
"UFPD","181505","2018-11-13 15:10:00","2018-11-14","Larceny/Bicycle","","","Pending","","562 Gale Lemerand Dr.","29.6470214","-82.35074161"
"UFPD","181505","2018-11-13 15:10:00","2019-01-17","Larceny/Bicycle","","","*All Leads Exhausted","","562 Gale Lemerand Dr.","29.6470214","-82.35074161"
"UFPD","181499","2018-11-12 14:35:00","2018-11-13","Larceny/Bicycle","","","Pending","Maguire Village","1372 Orange Dr.","29.64033235","-82.37082663"
"UFPD","181499","2018-11-12 14:35:00","2018-12-14","Larceny/Bicycle","","","*All Leads Exhausted","Maguire Village","1372 Orange Dr.","29.64033235","-82.37082663"
"UFPD","181497","2018-11-12 00:03:00","2018-11-13","Larceny/Bicycle","","","*Sworn Complaint","","3150 Hull Rd.","29.63842305","-82.36832487"
"UFPD","181497","2018-11-12 00:03:00","2018-11-13","Larceny/Bicycle","","","Pending","","3150 Hull Rd.","29.63842305","-82.36832487"
"UFPD","181496","2018-11-11 18:28:00","2018-11-13","Larceny/Bicycle","","","Pending","","110 Fletcher Dr.","29.65119565","-82.34657126"
"UFPD","181496","2018-11-11 18:28:00","2018-11-13","Larceny/Bicycle","","","*All Leads Exhausted","","110 Fletcher Dr.","29.65119565","-82.34657126"
"UFPD","181494","2018-11-11 16:33:00","2018-11-13","Larceny/Bicycle","","","*All Leads Exhausted","Maguire Village","1215 Blue Circle","29.64112535","-82.37130311"
"UFPD","181494","2018-11-11 16:33:00","2018-11-13","Larceny/Bicycle","","","Pending","Maguire Village","1215 Blue Circle","29.64112535","-82.37130311"
"UFPD","181464","2018-11-08 13:14:00","2018-11-09","Larceny/Bicycle","","","Pending","","1316 Museum Rd.","29.64656865","-82.33976288"
"UFPD","181464","2018-11-08 13:14:00","2018-11-12","Larceny/Bicycle","","","*All Leads Exhausted","","1316 Museum Rd.","29.64656865","-82.33976288"
"UFPD","181452","2018-11-05 12:28:00","2018-11-06","Larceny/Bicycle","","","Pending","Stephen C. O'Connell Center","250 Gale Lemerand Dr","29.6494189","-82.35108907"
"UFPD","181452","2018-11-05 12:28:00","2018-11-08","Larceny/Bicycle","","","*All Leads Exhausted","Stephen C. O'Connell Center","250 Gale Lemerand Dr","29.6494189","-82.35108907"
"UFPD","181424","2018-11-01 13:34:00","2018-11-14","Larceny/Bicycle","","","*All Leads Exhausted","School of Music","435 Newell Dr.","29.6482123","-82.342921"
"UFPD","181424","2018-11-01 13:34:00","2018-11-05","Larceny/Bicycle","","","Pending","School of Music","435 Newell Dr.","29.6482123","-82.342921"
"UFPD","181418","2018-10-31 16:38:00","2018-11-01","Larceny/Bicycle","","","Pending","","1405 W. University Ave.","29.651617799999997","-82.34103508"
"UFPD","181418","2018-10-31 16:38:00","2018-11-29","Larceny/Bicycle","","","*Sworn Complaint","","1405 W. University Ave.","29.651617799999997","-82.34103508"
"UFPD","181416","2018-10-31 00:06:00","2018-11-08","Larceny/Bicycle","","","*All Leads Exhausted","","3150 Hull Rd.","29.63842305","-82.36832487"
"UFPD","181416","2018-10-31 00:06:00","2018-10-31","Larceny/Bicycle","","","Pending","","3150 Hull Rd.","29.63842305","-82.36832487"
"UFPD","181415","2018-10-30 18:02:00","2018-10-31","Larceny/Bicycle","","","Pending","","571 Gale Lemerand Dr.","29.6475246","-82.3495065"
"UFPD","181415","2018-10-30 18:02:00","2018-11-08","Larceny/Bicycle","","","*All Leads Exhausted","","571 Gale Lemerand Dr.","29.6475246","-82.3495065"
"UFPD","181412","2018-10-30 11:37:00","2018-11-19","Larceny/Bicycle","","","*All Leads Exhausted","Maguire Village","1214 Orange Dr.","29.64113315","-82.37083422"
"UFPD","181412","2018-10-30 11:37:00","2018-10-31","Larceny/Bicycle","","","Pending","Maguire Village","1214 Orange Dr.","29.64113315","-82.37083422"
"UFPD","181410","2018-10-30 10:36:00","2018-10-31","Larceny/Bicycle","","","Pending","","110 Fletcher Dr.","29.65119565","-82.34657126"
"UFPD","181410","2018-10-30 10:36:00","2018-11-05","Larceny/Bicycle","","","*All Leads Exhausted","","110 Fletcher Dr.","29.65119565","-82.34657126"
"UFPD","181406","2018-10-29 13:14:00","2018-11-01","Larceny/Bicycle","","","*All Leads Exhausted","","2191 Stadium Rd.","29.6477298","-82.35338204"
"UFPD","181406","2018-10-29 13:14:00","2018-10-30","Larceny/Bicycle","","","Pending","","2191 Stadium Rd.","29.6477298","-82.35338204"
"UFPD","181404","2018-10-29 07:16:00","2018-10-30","Larceny/Bicycle","","","Pending","Maguire Village","1206 Orange Dr.","29.641296750000002","-82.370437"
"UFPD","181404","2018-10-29 07:16:00","2018-11-01","Larceny/Bicycle","","","*All Leads Exhausted","Maguire Village","1206 Orange Dr.","29.641296750000002","-82.370437"
"UFPD","181400","2018-10-27 16:30:00","2018-10-29","Larceny/Bicycle","","","Pending","Communicore Building","1249 Center Dr.","29.6409353","-82.3448944"
"UFPD","181400","2018-10-27 16:30:00","2018-10-30","Larceny/Bicycle","","","*All Leads Exhausted","Communicore Building","1249 Center Dr.","29.6409353","-82.3448944"
"UFPD","181374","2018-10-22 10:09:00","2018-10-23","Larceny/Bicycle","","","Pending","","1358 Museum Rd.","29.644944653061224","-82.33969949"
"UFPD","181365","2018-10-21 14:32:00","2018-10-24","Larceny/Bicycle","","","*All Leads Exhausted","","2160 Museum Rd.","29.6449293","-82.3605154"
"UFPD","181365","2018-10-21 14:32:00","2018-10-22","Larceny/Bicycle","","","Pending","","2160 Museum Rd.","29.6449293","-82.3605154"
"UFPD","181337","2018-10-15 18:29:00","2018-10-16","Larceny/Bicycle","","","Pending","Maguire Village","1292 Orange Dr.","29.64046535","-82.37002645"
"UFPD","181337","2018-10-15 18:29:00","2018-11-01","Larceny/Bicycle","","","*All Leads Exhausted","Maguire Village","1292 Orange Dr.","29.64046535","-82.37002645"
"UFPD","181335","2018-10-15 15:42:00","2018-11-01","Larceny/Bicycle","","","*All Leads Exhausted","","1699 SW 16th Ave.","29.635292207978004","-82.34531025"
"UFPD","181335","2018-10-15 15:42:00","2018-10-16","Larceny/Bicycle","","","Pending","","1699 SW 16th Ave.","29.635292207978004","-82.34531025"
"UFPD","181331","2018-10-14 21:19:00","2018-11-02","Larceny/Bicycle","","","*All Leads Exhausted","","309 Village Dr.","29.6498492","-82.3588989"
"UFPD","181331","2018-10-14 21:19:00","2018-10-15","Larceny/Bicycle","","","Pending","","309 Village Dr.","29.6498492","-82.3588989"
"UFPD","181328","2018-10-13 20:57:00","2018-10-15","Larceny/Bicycle","","","Pending","","573 Newell Dr.","29.6469281","-82.3432114"
"UFPD","181328","2018-10-13 20:57:00","2018-10-16","Larceny/Bicycle","","","*All Leads Exhausted","","573 Newell Dr.","29.6469281","-82.3432114"
"UFPD","181316","2018-10-10 09:50:00","2018-11-14","Larceny/Bicycle","","","*All Leads Exhausted","","1367 Inner Rd.","29.64680685","-82.34029109"
"UFPD","181316","2018-10-10 09:50:00","2018-10-11","Larceny/Bicycle","","","Pending","","1367 Inner Rd.","29.64680685","-82.34029109"
"UFPD","181305","2018-10-08 12:30:00","2018-10-09","Larceny/Bicycle","","","Pending","Diamond Village","1300 Diamond Village","29.642616","-82.3413523"
"UFPD","181305","2018-10-08 12:30:00","2018-11-12","Larceny/Bicycle","","","*All Leads Exhausted","Diamond Village","1300 Diamond Village","29.642616","-82.3413523"
"UFPD","181297","2018-10-07 00:21:00","2018-10-08","Larceny/Bicycle","","","Complaint Withdrawal","","1421 Center Dr.","29.6381661","-82.3459922"
"UFPD","181285","2018-10-06 00:20:00","2018-10-08","Larceny/Bicycle","","","Pending","School of Music","435 Newell Dr.","29.6482123","-82.342921"
"UFPD","181285","2018-10-06 00:20:00","2018-10-10","Larceny/Bicycle","","","*All Leads Exhausted","School of Music","435 Newell Dr.","29.6482123","-82.342921"
"UFPD","181281","2018-10-05 14:05:00","2018-10-08","Larceny/Bicycle","","","Pending","","651 Newell Dr.","29.64623255","-82.34292308"
"UFPD","181281","2018-10-05 14:05:00","2018-10-24","Larceny/Bicycle","","","*All Leads Exhausted","","651 Newell Dr.","29.64623255","-82.34292308"
"UFPD","181280","2018-10-05 12:08:00","2018-10-08","Larceny/Bicycle","","","Pending","","205 Fletcher Dr.","29.649926","-82.3457073"
"UFPD","181275","2018-10-04 10:58:00","2018-10-05","Larceny/Bicycle","","","Pending","","1405 W. University Ave.","29.651617799999997","-82.34103508"
"UFPD","181275","2018-10-04 10:58:00","2018-10-23","Larceny/Bicycle","","","*All Leads Exhausted","","1405 W. University Ave.","29.651617799999997","-82.34103508"
"UFPD","181256","2018-09-29 15:51:00","2018-10-03","Larceny/Bicycle","","","*All Leads Exhausted","","133 Fletcher Dr.","29.6512903","-82.34600255"
"UFPD","181256","2018-09-29 15:51:00","2018-10-01","Larceny/Bicycle","","","Pending","","133 Fletcher Dr.","29.6512903","-82.34600255"
"UFPD","181252","2018-09-28 15:08:00","2018-11-12","Larceny/Bicycle","","","*All Leads Exhausted","","191 Fletcher Dr.","29.65076745","-82.34550452"
"UFPD","181252","2018-09-28 15:08:00","2018-10-01","Larceny/Bicycle","","","Pending","","191 Fletcher Dr.","29.65076745","-82.34550452"
"UFPD","181243","2018-09-27 15:31:00","2018-09-28","Larceny/Bicycle","","","Pending","","1358 Museum Rd.","29.644944653061224","-82.33969949"
"UFPD","181243","2018-09-27 15:31:00","2018-10-31","Larceny/Bicycle","","","*All Leads Exhausted","","1358 Museum Rd.","29.644944653061224","-82.33969949"
"UFPD","181238","2018-09-26 15:40:00","2018-10-01","Larceny/Bicycle","","","*All Leads Exhausted","","1200 Newell Dr.","29.642834","-82.343586"
"UFPD","181238","2018-09-26 15:40:00","2018-09-27","Larceny/Bicycle","","","Pending","","1200 Newell Dr.","29.642834","-82.343586"
"UFPD","181236","2018-09-25 19:47:00","2018-09-27","Larceny/Bicycle","","","*All Leads Exhausted","","1545 W. University Ave.","29.651342800000002","-82.34290995"
"UFPD","181236","2018-09-25 19:47:00","2018-09-26","Larceny/Bicycle","","","Pending","","1545 W. University Ave.","29.651342800000002","-82.34290995"
"UFPD","181229","2018-09-24 20:35:00","2018-09-25","Larceny/Bicycle","","","Pending","UF Police Department","1555 Museum Rd.","29.6449293","-82.3605154"
"UFPD","181229","2018-09-24 20:35:00","2018-10-01","Larceny/Bicycle","","","*All Leads Exhausted","UF Police Department","1555 Museum Rd.","29.6449293","-82.3605154"
"UFPD","181228","2018-09-24 13:47:00","2018-10-29","Larceny/Bicycle","","","*All Leads Exhausted","","528 Gale Lemerand Dr.","29.64731295","-82.35021458"
"UFPD","181228","2018-09-24 13:47:00","2018-09-25","Larceny/Bicycle","","","Pending","","528 Gale Lemerand Dr.","29.64731295","-82.35021458"
"UFPD","181226","2018-09-24 12:53:00","2018-09-25","Larceny/Bicycle","","","Pending","","2129 Museum Rd.","29.64455065","-82.3524818"
"UFPD","181226","2018-09-24 12:53:00","2018-10-23","Larceny/Bicycle","","","*All Leads Exhausted","","2129 Museum Rd.","29.64455065","-82.3524818"
"UFPD","181220","2018-09-23 20:23:00","2018-09-27","Larceny/Bicycle","","","*All Leads Exhausted","","2087 Stadium Rd.","29.64796015","-82.35146394"
"UFPD","181220","2018-09-23 20:23:00","2018-09-24","Larceny/Bicycle","","","Pending","","2087 Stadium Rd.","29.64796015","-82.35146394"
"UFPD","181208","2018-09-22 13:30:00","2018-10-30","Larceny/Bicycle","","","*All Leads Exhausted","","1387 Museum Rd.","29.64437545","-82.3405974"
"UFPD","181208","2018-09-22 13:30:00","2018-09-24","Larceny/Bicycle","","","Pending","","1387 Museum Rd.","29.64437545","-82.3405974"
"UFPD","181196","2018-09-20 21:04:00","2018-09-21","Larceny/Bicycle","","","Pending","","1405 W. University Ave.","29.651617799999997","-82.34103508"
"UFPD","181196","2018-09-20 21:04:00","2018-09-25","Larceny/Bicycle","","","*All Leads Exhausted","","1405 W. University Ave.","29.651617799999997","-82.34103508"
"UFPD","181188","2018-09-19 18:20:00","2018-11-16","Larceny/Bicycle","","","*All Leads Exhausted","","2191 Stadium Rd.","29.6477298","-82.35338204"
"UFPD","181188","2018-09-19 18:20:00","2018-09-20","Larceny/Bicycle","","","Pending","","2191 Stadium Rd.","29.6477298","-82.35338204"
"UFPD","181181","2018-09-18 22:25:00","2018-09-19","Larceny/Bicycle","","","Pending","Marston Library","444 Newell Dr.","29.647989850000002","-82.3439469"
"UFPD","181181","2018-09-18 22:25:00","2018-10-23","Larceny/Bicycle","","","*All Leads Exhausted","Marston Library","444 Newell Dr.","29.647989850000002","-82.3439469"
"UFPD","181180","2018-09-18 20:42:00","2018-10-08","Larceny/Bicycle","","","*All Leads Exhausted","UF Police Department","1515 Museum Rd.","29.6444026","-82.34221034"
"UFPD","181180","2018-09-18 20:42:00","2018-09-19","Larceny/Bicycle","","","Pending","UF Police Department","1515 Museum Rd.","29.6444026","-82.34221034"
"UFPD","181179","2018-09-18 18:30:00","2018-09-19","Larceny/Bicycle","","","Pending","","375 Century Tower","",""
"UFPD","181179","2018-09-18 18:30:00","2018-09-20","Larceny/Bicycle","","","*All Leads Exhausted","","375 Century Tower","",""
"UFPD","181175","2018-09-18 14:09:00","2018-10-26","Larceny/Bicycle","","","All Leads Exhausted","UF Police Department","1555 Museum Rd.","29.6449293","-82.3605154"
"UFPD","181175","2018-09-18 14:09:00","2018-09-19","Larceny/Bicycle","","","Pending","UF Police Department","1555 Museum Rd.","29.6449293","-82.3605154"
"UFPD","181174","2018-09-18 13:54:00","2018-09-19","Larceny/Bicycle","","","Pending","Marston Library","444 Newell Dr.","29.647989850000002","-82.3439469"
"UFPD","181174","2018-09-18 13:54:00","2018-11-14","Larceny/Bicycle","","","All Leads Exhausted","Marston Library","444 Newell Dr.","29.647989850000002","-82.3439469"
"UFPD","181169","2018-09-17 23:00:00","2018-09-18","Larceny/Bicycle","","","Pending","","133 Inner Rd.","29.6473047","-82.340854"
"UFPD","181169","2018-09-17 23:00:00","2018-09-20","Larceny/Bicycle","","","All Leads Exhausted","","133 Inner Rd.","29.6473047","-82.340854"
"UFPD","181163","2018-09-16 17:52:00","2018-10-25","Larceny/Bicycle","","","All Leads Exhausted","","191 Fletcher Dr.","29.65076745","-82.34550452"
"UFPD","181163","2018-09-16 17:52:00","2018-09-17","Larceny/Bicycle","","","Pending","","191 Fletcher Dr.","29.65076745","-82.34550452"
"UFPD","181138","2018-09-13 21:00:00","2018-09-14","Larceny/Bicycle","","","Pending","","1400 Stadium Rd.","29.6488717","-82.3407362"
"UFPD","181138","2018-09-13 21:00:00","2018-09-18","Larceny/Bicycle","","","*Unfounded","","1400 Stadium Rd.","29.6488717","-82.3407362"
"UFPD","181128","2018-09-10 20:32:00","2018-10-04","Larceny/Bicycle","","","*Unfounded","","54 Buckman Dr.","29.65141835","-82.34569336"
"UFPD","181128","2018-09-10 20:32:00","2018-09-11","Larceny/Bicycle","","","Pending","","54 Buckman Dr.","29.65141835","-82.34569336"
"UFPD","181124","2018-09-09 14:08:00","2018-09-10","Larceny/Bicycle","","","Pending","","390 Maguire Village","29.64092415","-82.37045109"
"UFPD","181124","2018-09-09 14:08:00","2018-10-22","Larceny/Bicycle","","","*All Leads Exhausted","","390 Maguire Village","29.64092415","-82.37045109"
"UFPD","181119","2018-09-09 00:31:00","2018-09-10","Larceny/Bicycle","","","Pending","","1692 McCarty Hall","29.6469413","-82.34558934"
"UFPD","181083","2018-09-06 20:56:00","2018-09-07","Larceny/Bicycle","","","Pending","Reitz Union","655 Reitz Union Der.","29.6450012","-82.3485992"
"UFPD","181083","2018-09-06 20:56:00","2018-09-11","Larceny/Bicycle","","","*Sworn Complaint","Reitz Union","655 Reitz Union Der.","29.6450012","-82.3485992"
"UFPD","181083","2018-09-06 20:56:00","2018-09-14","Larceny/Bicycle","","","*Prosecution Declined","Reitz Union","655 Reitz Union Der.","29.6450012","-82.3485992"
"UFPD","181080","2018-09-06 14:18:00","2018-09-11","Larceny/Bicycle","","","*All Leads Exhausted","","2129 Museum Rd.","29.64455065","-82.3524818"
"UFPD","181080","2018-09-06 14:18:00","2018-09-07","Larceny/Bicycle","","","Pending","","2129 Museum Rd.","29.64455065","-82.3524818"
"UFPD","181075","2018-09-05 10:56:00","2018-09-06","Larceny/Bicycle","","","Pending","","1 Buckman Dr.","29.6509383","-82.3447419"
"UFPD","181075","2018-09-05 10:56:00","2018-10-03","Larceny/Bicycle","","","*All Leads Exhausted","","1 Buckman Dr.","29.6509383","-82.3447419"
"UFPD","181070","2018-09-04 18:00:00","2018-09-05","Larceny/Bicycle","","","Pending","Communicore Building","1249 Center dr.","29.6409353","-82.3448944"
"UFPD","181070","2018-09-04 18:00:00","2018-10-03","Larceny/Bicycle","","","*All Leads Exhausted","Communicore Building","1249 Center dr.","29.6409353","-82.3448944"
"UFPD","181068","2018-09-04 13:54:00","2018-09-05","Larceny/Bicycle","","","Pending","","2069 Stadium Rd.","29.6474994","-82.35112817"
"UFPD","181068","2018-09-04 13:54:00","2018-09-05","Larceny/Bicycle","","","Pending","","2069 Stadium Rd.","29.6474994","-82.35112817"
"UFPD","181032","2018-08-30 23:29:00","2018-10-02","Larceny/Bicycle","","","*All Leads Exhausted","","2955 Radio Rd.","29.641826350000002","-82.3661776"
"UFPD","181032","2018-08-30 23:29:00","2018-08-31","Larceny/Bicycle","","","Pending","","2955 Radio Rd.","29.641826350000002","-82.3661776"
"UFPD","181027","2018-08-29 16:14:00","2018-09-27","Larceny/Bicycle","","","*All Leads Exhausted","","Van Fleet Hall","29.648532799999998","-82.35113274"
"UFPD","181027","2018-08-29 16:14:00","2018-08-30","Larceny/Bicycle","","","Pending","","Van Fleet Hall","29.648532799999998","-82.35113274"
"UFPD","181026","2018-08-29 13:10:00","2018-08-30","Larceny/Bicycle","","","Pending","","1080 SW 11th St.","29.642238213370426","-82.33565795"
"UFPD","181026","2018-08-29 13:10:00","2018-09-12","Larceny/Bicycle","","","*All Leads Exhausted","","1080 SW 11th St.","29.642238213370426","-82.33565795"
"UFPD","181025","2018-08-29 13:06:00","2018-10-22","Larceny/Bicycle","","","*All Leads Exhausted","","1387 Museum Rd.","29.64437545","-82.3405974"
"UFPD","181025","2018-08-29 13:06:00","2018-08-30","Larceny/Bicycle","","","Pending","","1387 Museum Rd.","29.64437545","-82.3405974"
"UFPD","181024","2018-08-29 11:03:00","2018-08-30","Larceny/Bicycle","","","Pending","","2069 Stadium Rd.","29.6474994","-82.35112817"
"UFPD","181017","2018-08-28 17:05:00","2018-08-29","Larceny/Bicycle","","","Pending","","Matherly Hall","29.651617799999997","-82.34103508"
"UFPD","181012","2018-08-27 16:06:00","2018-09-28","Larceny/Bicycle","","","*All Leads Exhausted","","1405 W. University Ave.","29.651617799999997","-82.34103508"
"UFPD","181012","2018-08-27 16:06:00","2018-08-28","Larceny/Bicycle","","","Pending","","1405 W. University Ave.","29.651617799999997","-82.34103508"
"UFPD","181016","2018-08-27 14:29:00","2018-08-28","Larceny/Bicycle","","","Pending","","Sigma Epsilon","",""
"UFPD","181016","2018-08-27 14:29:00","2018-10-24","Larceny/Bicycle","","","*All Leads Exhausted","","Sigma Epsilon","",""
"UFPD","180974","2018-08-23 14:32:00","2018-08-24","Larceny/Bicycle","","","Pending","","HUB","29.64816575","-82.34549822"
"UFPD","180972","2018-08-23 11:36:00","2018-08-24","Larceny/Bicycle","","","Pending","","Hough Hall","29.6504096","-82.34074932"
"UFPD","180969","2018-08-22 11:25:00","2018-08-23","Larceny/Bicycle","","","Pending","","Tolbert Hall","29.64796015","-82.35146394"
"UFPD","180964","2018-08-21 19:37:00","2018-08-22","Larceny/Bicycle","","","Pending","","Communicore Building","29.6408559","-82.34491093"
"UFPD","180956","2018-08-20 22:30:00","2018-08-21","Larceny/Bicycle","","","Pending","Broward Hall","Broward Hall","29.64654835","-82.34208197"
"UFPD","180956","2018-08-20 22:30:00","2018-09-25","Larceny/Bicycle","","","*All Leads Exhausted","Broward Hall","Broward Hall","29.64654835","-82.34208197"
"UFPD","180952","2018-08-20 13:22:00","2018-08-21","Larceny/Bicycle","","","Pending","J. Wayne Reitz Union","J. Wayne Reitz Union","29.64622365","-82.34767436"
"UFPD","180949","2018-08-20 12:03:00","2018-08-21","Larceny/Bicycle","","","Pending","","McCarty Hall D","29.6464581","-82.34442633"
"UFPD","180946","2018-08-19 15:28:00","2018-08-20","Larceny/Bicycle","","","Pending","Murphree Hall","Murphree Hall","29.65119565","-82.34657126"
"UFPD","180945","2018-08-19 14:31:00","2018-08-20","Larceny/Bicycle","","","Pending","Library West","Library West","29.651342800000002","-82.34290995"
"UFPD","180934","2018-08-16 08:45:00","2018-08-17","Larceny/Bicycle","","","Pending","","Diamond Village","29.642616","-82.3413523"
"UFPD","180930","2018-08-15 19:58:00","2018-08-16","Larceny/Bicycle","","","Pending","UF Health Shands Hospital","UF Health Shands North","29.64012541","-82.34268493"
"UFPD","180930","2018-08-15 19:58:00","2018-09-17","Larceny/Bicycle","","","*All Leads Exhausted","UF Health Shands Hospital","UF Health Shands North","29.64012541","-82.34268493"
"UFPD","180918","2018-08-10 15:22:00","2018-08-13","Larceny/Bicycle","","","Pending","Keys Residential Complex","Keys Residential Complex","29.6486368","-82.3476278"
"UFPD","180916","2018-08-10 14:29:00","2018-08-13","Larceny/Bicycle","","","Pending","","Diamond Village","29.642616","-82.3413523"
"UFPD","180915","2018-08-10 11:41:00","2018-08-13","Larceny/Bicycle","","","Pending","","Benton Hall","29.643335399999998","-82.34762987"
"UFPD","180904","2018-08-06 16:49:00","2018-08-07","Larceny/Bicycle","","","Pending","","Large Commuter Parking Lot","",""
